0,9.53674316406e-07
1,1.19209289551e-06
2,9.53674316406e-07
3,9.53674316406e-07
4,1.90734863281e-06
5,9.77516174316e-06
6,2.86102294922e-06
7,3.81469726562e-06
8,8.10623168945e-06
9,1.12056732178e-05
10,1.78813934326e-05
11,2.88486480713e-05
12,4.60147857666e-05
13,7.89165496826e-05
14,0.000121116638184
15,0.000195980072021
16,0.000317096710205
17,0.000514030456543
18,0.000839948654175
19,0.00139284133911
20,0.00232696533203
21,0.00363397598267
22,0.0058650970459
23,0.00959897041321
24,0.0150990486145
25,0.0227530002594
26,0.042387008667
27,0.0697960853577
28,0.0929269790649
29,0.152055025101
30,0.247025966644
31,0.396553993225
32,0.676198005676
33,1.08033394814
34,1.76456999779
